testId,graphId,strength,approach,coverageCriteria,experimentRepeatId,time,size,seedSize,noOfNodes,noOfEdges,noOfEntities,noOfEntitiesCoveredBySeed
8398,27,2,cover-and-generate,t_cover,5,21.6154429913,4,0,76,98,35,0
8399,27,2,cover-and-generate,t*_cover,1,277.94057107,7,0,76,98,409,0
8400,27,2,cover-and-generate,t*_cover,2,289.490555048,7,0,76,98,409,0
8401,27,2,cover-and-generate,t*_cover,3,277.466025114,6,0,76,98,409,0
8402,27,2,cover-and-generate,t*_cover,4,188.659358978,6,0,76,98,409,0
8403,27,2,cover-and-generate,t*_cover,5,270.1653018,6,0,76,98,409,0
8404,27,2,cover-and-generate,t_order,1,62.0234060287,5,0,76,98,394,0
8405,27,2,cover-and-generate,t_order,2,50.0853559971,5,0,76,98,394,0
8406,27,2,cover-and-generate,t_order,3,47.3515970707,5,0,76,98,394,0
8407,27,2,cover-and-generate,t_order,4,55.301279068,5,0,76,98,394,0
8408,27,2,cover-and-generate,t_order,5,48.2021770477,5,0,76,98,394,0
8409,27,2,cover-and-generate,t+_cover,1,194.259196997,5,0,76,98,374,0
8410,27,2,cover-and-generate,t+_cover,2,173.440611839,5,0,76,98,374,0
8411,27,2,cover-and-generate,t+_cover,3,268.910639048,5,0,76,98,374,0
8412,27,2,cover-and-generate,t+_cover,4,264.759597063,5,0,76,98,374,0
8413,27,2,cover-and-generate,t+_cover,5,241.462899923,5,0,76,98,374,0
8414,89,4,cover-and-generate,t_cover,1,5.6301548481,9,0,70,99,18,0
8415,89,4,cover-and-generate,t_cover,2,8.00658798218,9,0,70,99,18,0
8416,89,4,cover-and-generate,t*_cover,1,261.108685017,19,0,70,99,3828,0
8417,89,4,cover-and-generate,t_order,1,95.6980829239,15,0,70,99,3828,0
8418,89,4,cover-and-generate,t+_cover,1,236.190251827,15,0,70,99,3810,0
8419,125,4,cover-and-generate,t_cover,1,11.0192790031,6,0,20,24,27,0
8420,125,4,cover-and-generate,t_cover,2,15.5774319172,6,0,20,24,27,0
8421,125,4,cover-and-generate,t*_cover,1,83.4996371269,6,0,20,24,2379,0
8422,125,4,cover-and-generate,t_order,1,5.07337212563,1,0,20,24,2379,0
8423,125,4,cover-and-generate,t+_cover,1,65.8689558506,1,0,20,24,2352,0
8424,68,4,cover-and-generate,t_cover,1,2.91391086578,7,0,46,67,11,0
8425,68,4,cover-and-generate,t_cover,2,4.40376996994,7,0,46,67,11,0
8426,68,4,cover-and-generate,t*_cover,1,107.333144903,11,0,46,67,1735,0
8427,68,4,cover-and-generate,t_order,1,34.3874490261,6,0,46,67,1735,0
8428,68,4,cover-and-generate,t+_cover,1,115.168853045,6,0,46,67,1724,0
8429,45,2,generate-and-cover,t_cover,1,21.6205010414,12,0,53,71,30,0
8430,45,2,generate-and-cover,t*_cover,1,233.916414976,22,0,53,71,462,0
8431,45,2,generate-and-cover,t_order,1,69.7243549824,16,0,53,71,436,0
8432,45,2,generate-and-cover,t_order,2,69.7243549824,16,0,53,71,436,0
8433,45,2,generate-and-cover,t+_cover,1,200.47846818,23,0,53,71,432,0
8434,45,2,cover-and-generate,t_cover,1,11.5703852177,5,0,53,71,30,0
8435,45,2,cover-and-generate,t_cover,2,12.5448541641,5,0,53,71,30,0
8436,45,2,cover-and-generate,t_cover,3,12.1116969585,5,0,53,71,30,0
8437,45,2,cover-and-generate,t_cover,4,11.3211169243,5,0,53,71,30,0
8438,45,2,cover-and-generate,t_cover,5,15.2148849964,5,0,53,71,30,0
8439,45,2,cover-and-generate,t*_cover,1,205.873147964,11,0,53,71,462,0
8440,45,2,cover-and-generate,t*_cover,2,226.798871994,11,0,53,71,462,0
8441,45,2,cover-and-generate,t*_cover,3,210.296468973,11,0,53,71,462,0
8442,45,2,cover-and-generate,t*_cover,4,203.993855,11,0,53,71,462,0
8443,45,2,cover-and-generate,t*_cover,5,275.073603153,10,0,53,71,462,0
8444,45,2,cover-and-generate,t_order,1,38.8498449326,10,0,53,71,436,0
8445,45,2,cover-and-generate,t_order,2,46.1846590042,9,0,53,71,436,0
8446,45,2,cover-and-generate,t_order,3,39.1619360447,10,0,53,71,436,0
8447,45,2,cover-and-generate,t_order,4,38.428429842,9,0,53,71,436,0
8448,45,2,cover-and-generate,t_order,5,47.426666975,9,0,53,71,436,0
8449,45,2,cover-and-generate,t+_cover,1,199.335986137,9,0,53,71,432,0
8450,45,2,cover-and-generate,t+_cover,2,186.117341042,9,0,53,71,432,0
8451,45,2,cover-and-generate,t+_cover,3,181.745682001,9,0,53,71,432,0
8452,45,2,cover-and-generate,t+_cover,4,190.560750961,9,0,53,71,432,0
8453,45,2,cover-and-generate,t+_cover,5,194.136384964,9,0,53,71,432,0
8454,84,3,generate-and-cover,t_cover,1,334.309005022,52,0,247,400,133,0
8455,84,3,cover-and-generate,t_cover,1,220.795151949,23,13,247,400,133,105
8456,84,3,cover-and-generate,t_cover,2,238.039139032,23,13,247,400,133,105
8457,84,3,cover-and-generate,t_cover,3,230.172044992,23,13,247,400,133,107
8458,84,3,cover-and-generate,t_cover,4,248.626147032,23,13,247,400,133,107
8459,84,3,cover-and-generate,t_cover,5,228.794461012,23,13,247,400,133,106
8460,84,3,cover-and-generate,t*_cover,1,19296.554004,349,59,247,400,87487,70630
8461,84,3,cover-and-generate,t_order,1,13425.459424,339,56,247,400,87363,69704
8462,84,3,cover-and-generate,t_order,2,14003.510329,329,57,247,400,87363,70639
8463,84,3,cover-and-generate,t_order,3,15540.2425799,341,56,247,400,87363,69841
8464,84,3,cover-and-generate,t_order,4,12154.0430009,336,58,247,400,87363,71481
8465,84,3,cover-and-generate,t_order,5,14353.073245,344,56,247,400,87363,70356
8466,84,3,cover-and-generate,t+_cover,1,15090.0693011,337,57,247,400,87354,69923
8467,84,3,cover-and-generate,t+_cover,2,23238.7136722,331,55,247,400,87354,69209
8468,84,3,cover-and-generate,t+_cover,3,19721.0089581,339,56,247,400,87354,69786
8469,32,2,generate-and-cover,t_cover,1,15.7215480804,5,0,23,28,24,0
8470,32,2,generate-and-cover,t*_cover,1,77.932446003,13,0,23,28,183,0
8471,32,2,generate-and-cover,t_order,1,28.8792490959,11,0,23,28,174,0
8472,32,2,generate-and-cover,t_order,2,28.8792490959,11,0,23,28,174,0
8473,32,2,generate-and-cover,t+_cover,1,67.7823719978,11,0,23,28,159,0
8474,32,2,cover-and-generate,t_cover,1,8.62227296829,3,0,23,28,24,0
8475,32,2,cover-and-generate,t_cover,2,8.57583999634,3,0,23,28,24,0
8476,32,2,cover-and-generate,t_cover,3,9.39313602448,3,0,23,28,24,0
8477,32,2,cover-and-generate,t_cover,4,8.24999690056,3,0,23,28,24,0
8478,32,2,cover-and-generate,t_cover,5,8.85106515884,3,0,23,28,24,0
8479,32,2,cover-and-generate,t*_cover,1,72.8241181374,3,0,23,28,183,0
8480,32,2,cover-and-generate,t*_cover,2,77.8562560081,3,0,23,28,183,0
8481,32,2,cover-and-generate,t*_cover,3,81.2518391609,3,0,23,28,183,0
8482,32,2,cover-and-generate,t*_cover,4,73.8501250744,3,0,23,28,183,0
8483,32,2,cover-and-generate,t*_cover,5,74.1742579937,3,0,23,28,183,0
8484,32,2,cover-and-generate,t_order,1,5.25273799896,1,0,23,28,174,0
8485,32,2,cover-and-generate,t_order,2,6.86436486244,1,0,23,28,174,0
8486,32,2,cover-and-generate,t_order,3,5.43939495087,1,0,23,28,174,0
8487,32,2,cover-and-generate,t_order,4,5.95990514755,1,0,23,28,174,0
8488,32,2,cover-and-generate,t_order,5,5.74635505676,1,0,23,28,174,0
8489,32,2,cover-and-generate,t+_cover,1,73.4954519272,1,0,23,28,159,0
8490,32,2,cover-and-generate,t+_cover,2,65.0095901489,1,0,23,28,159,0
8491,32,2,cover-and-generate,t+_cover,3,62.8959259987,1,0,23,28,159,0
8492,32,2,cover-and-generate,t+_cover,4,70.291615963,1,0,23,28,159,0
8493,32,2,cover-and-generate,t+_cover,5,98.397742033,1,0,23,28,159,0
8494,56,4,cover-and-generate,t_cover,1,5.4154291153,9,0,70,99,18,0
8495,56,4,cover-and-generate,t_cover,2,8.14697694778,9,0,70,99,18,0
8496,56,4,cover-and-generate,t*_cover,1,258.692629099,19,0,70,99,3828,0
8497,56,4,cover-and-generate,t_order,1,93.4427130222,15,0,70,99,3828,0
8498,56,4,cover-and-generate,t+_cover,1,247.073404074,15,0,70,99,3810,0
8499,62,2,generate-and-cover,t_cover,1,439.345625877,34,0,2889,4956,85,0
8500,62,2,generate-and-cover,t*_cover,1,13249.670624,268,0,2889,4956,1934,0
8501,62,2,generate-and-cover,t_order,1,14104.355428,260,0,2889,4956,1849,0
8502,62,2,generate-and-cover,t_order,2,14104.355428,260,0,2889,4956,1849,0
8503,62,2,generate-and-cover,t+_cover,1,12849.8696699,249,0,2889,4956,1849,0
8504,62,2,cover-and-generate,t_cover,1,194.637302876,9,0,2889,4956,85,0
8505,62,2,cover-and-generate,t_cover,2,184.570014,9,0,2889,4956,85,0
8506,62,2,cover-and-generate,t_cover,3,217.174740076,9,0,2889,4956,85,0
8507,62,2,cover-and-generate,t_cover,4,188.549452066,9,0,2889,4956,85,0
8508,62,2,cover-and-generate,t_cover,5,193.635323048,9,0,2889,4956,85,0
8509,62,2,cover-and-generate,t*_cover,1,4097.57248497,51,0,2889,4956,1934,0
8510,62,2,cover-and-generate,t*_cover,2,4247.52696991,48,0,2889,4956,1934,0
8511,62,2,cover-and-generate,t*_cover,3,4003.25726104,49,0,2889,4956,1934,0
8512,62,2,cover-and-generate,t*_cover,4,3991.24682403,52,0,2889,4956,1934,0
8513,62,2,cover-and-generate,t*_cover,5,4152.18814707,53,0,2889,4956,1934,0
8514,62,2,cover-and-generate,t_order,1,1503.02757502,50,0,2889,4956,1849,0
8515,62,2,cover-and-generate,t_order,2,1494.08394885,50,0,2889,4956,1849,0
8516,62,2,cover-and-generate,t_order,3,1528.53870511,51,0,2889,4956,1849,0
8517,62,2,cover-and-generate,t_order,4,1477.66492105,52,0,2889,4956,1849,0
8518,62,2,cover-and-generate,t_order,5,1542.61610699,50,0,2889,4956,1849,0
8519,62,2,cover-and-generate,t+_cover,1,3658.72853398,50,0,2889,4956,1849,0
8520,62,2,cover-and-generate,t+_cover,2,3789.34012794,50,0,2889,4956,1849,0
8521,62,2,cover-and-generate,t+_cover,3,3896.78301501,48,0,2889,4956,1849,0
8522,62,2,cover-and-generate,t+_cover,4,3781.14013386,49,0,2889,4956,1849,0
8523,62,2,cover-and-generate,t+_cover,5,3736.69778013,52,0,2889,4956,1849,0
8524,142,4,cover-and-generate,t_cover,1,4.00398492813,3,0,16,18,14,0
8525,142,4,cover-and-generate,t_cover,2,5.50530695915,3,0,16,18,14,0
8526,142,4,cover-and-generate,t*_cover,1,45.6512839794,3,0,16,18,987,0
8527,142,4,cover-and-generate,t_order,1,2.77275085449,1,0,16,18,987,0
8528,142,4,cover-and-generate,t+_cover,1,40.4445590973,1,0,16,18,973,0
8529,20,3,generate-and-cover,t_cover,1,11.4402830601,7,0,20,24,25,0
8530,20,3,generate-and-cover,t*_cover,1,125.162930012,17,13,20,24,657,652
8531,20,3,generate-and-cover,t_order,1,121.06678009,12,0,20,24,644,0
8532,20,3,generate-and-cover,t_order,2,121.06678009,12,0,20,24,644,0
8533,20,3,generate-and-cover,t+_cover,1,102.833312035,14,13,20,24,632,630
8534,20,3,cover-and-generate,t_cover,1,15.6317451,5,3,20,24,25,22
8535,20,3,cover-and-generate,t_cover,2,15.9806079865,5,3,20,24,25,22
8536,20,3,cover-and-generate,t_cover,3,17.6711318493,5,3,20,24,25,22
8537,20,3,cover-and-generate,t_cover,4,17.9146230221,5,3,20,24,25,22
8538,20,3,cover-and-generate,t_cover,5,16.8483030796,5,3,20,24,25,22
8539,20,3,cover-and-generate,t*_cover,1,107.189813852,6,3,20,24,657,652
8540,20,3,cover-and-generate,t*_cover,2,91.7405819893,5,3,20,24,657,654
8541,20,3,cover-and-generate,t*_cover,3,106.774231911,6,3,20,24,657,652
8542,20,3,cover-and-generate,t*_cover,4,110.398312807,6,3,20,24,657,652
8543,20,3,cover-and-generate,t*_cover,5,97.9444620609,6,3,20,24,657,652
8544,20,3,cover-and-generate,t_order,1,7.21056103706,1,1,20,24,644,644
8545,20,3,cover-and-generate,t_order,2,7.19795107841,1,1,20,24,644,644
8546,20,3,cover-and-generate,t_order,3,6.03850007057,1,1,20,24,644,644
8547,20,3,cover-and-generate,t_order,4,5.55429911613,1,1,20,24,644,644
8548,20,3,cover-and-generate,t_order,5,7.30541801453,1,1,20,24,644,644
8549,20,3,cover-and-generate,t+_cover,1,44.5454790592,1,1,20,24,632,632
8550,20,3,cover-and-generate,t+_cover,2,39.0194530487,1,1,20,24,632,632
8551,20,3,cover-and-generate,t+_cover,3,60.4245491028,1,1,20,24,632,632
8552,20,3,cover-and-generate,t+_cover,4,60.3594310284,1,1,20,24,632,632
8553,20,3,cover-and-generate,t+_cover,5,62.3640987873,1,1,20,24,632,632
8554,99,2,generate-and-cover,t_cover,1,7.24514508247,4,0,25,31,12,0
8555,99,2,generate-and-cover,t*_cover,1,24.3608899117,5,0,25,31,42,0
8556,99,2,generate-and-cover,t_order,1,7.28556084633,3,0,25,31,31,0
8557,99,2,generate-and-cover,t_order,2,7.28556084633,3,0,25,31,31,0
8558,99,2,generate-and-cover,t+_cover,1,16.0991010666,2,0,25,31,30,0
8559,99,2,cover-and-generate,t_cover,1,3.22166204453,3,0,25,31,12,0
8560,99,2,cover-and-generate,t_cover,2,3.57516980171,3,0,25,31,12,0
8561,99,2,cover-and-generate,t_cover,3,3.3334441185,3,0,25,31,12,0
8562,99,2,cover-and-generate,t_cover,4,3.50164198875,3,0,25,31,12,0
8563,99,2,cover-and-generate,t_cover,5,3.74546694756,3,0,25,31,12,0
8564,99,2,cover-and-generate,t*_cover,1,13.4278302193,4,0,25,31,42,0
8565,99,2,cover-and-generate,t*_cover,2,15.5771968365,4,0,25,31,42,0
8566,99,2,cover-and-generate,t*_cover,3,15.4258420467,4,0,25,31,42,0
8567,99,2,cover-and-generate,t*_cover,4,14.7208940983,4,0,25,31,42,0
8568,99,2,cover-and-generate,t*_cover,5,16.2361080647,4,0,25,31,42,0
8569,99,2,cover-and-generate,t_order,1,3.22148299217,2,0,25,31,31,0
8570,99,2,cover-and-generate,t_order,2,3.55476999283,2,0,25,31,31,0
8571,99,2,cover-and-generate,t_order,3,3.63583302498,2,0,25,31,31,0
8572,99,2,cover-and-generate,t_order,4,3.54362201691,2,0,25,31,31,0
8573,99,2,cover-and-generate,t_order,5,6.48460006714,2,0,25,31,31,0
8574,99,2,cover-and-generate,t+_cover,1,19.5796968937,2,0,25,31,30,0
8575,99,2,cover-and-generate,t+_cover,2,10.1877429485,2,0,25,31,30,0
8576,99,2,cover-and-generate,t+_cover,3,9.70894908905,2,0,25,31,30,0
8577,99,2,cover-and-generate,t+_cover,4,11.5234100819,2,0,25,31,30,0
8578,99,2,cover-and-generate,t+_cover,5,11.099146843,2,0,25,31,30,0
8579,180,3,generate-and-cover,t_cover,1,19.2028508186,10,0,28,37,23,0
8580,180,3,generate-and-cover,t*_cover,1,168.944715977,22,11,28,37,280,234
8581,180,3,generate-and-cover,t_order,1,56.1256530285,17,0,28,37,258,0
8582,180,3,generate-and-cover,t_order,2,56.1256530285,17,0,28,37,258,0
8583,180,3,generate-and-cover,t+_cover,1,105.501186132,16,8,28,37,257,215
8584,180,3,cover-and-generate,t_cover,1,13.4290759563,9,5,28,37,23,17
8585,180,3,cover-and-generate,t_cover,2,14.5799031258,9,5,28,37,23,17
8586,180,3,cover-and-generate,t_cover,3,14.3191299438,9,5,28,37,23,16
8587,180,3,cover-and-generate,t_cover,4,14.1739480495,9,5,28,37,23,17
8588,180,3,cover-and-generate,t_cover,5,15.3839628696,9,5,28,37,23,17
8589,180,3,cover-and-generate,t*_cover,1,53.0521697998,15,6,28,37,280,237
8590,180,3,cover-and-generate,t*_cover,2,70.5959711075,17,7,28,37,280,235
8591,180,3,cover-and-generate,t*_cover,3,71.2694349289,16,7,28,37,280,237
8592,180,3,cover-and-generate,t*_cover,4,62.370043993,17,7,28,37,280,230
8593,180,3,cover-and-generate,t*_cover,5,88.2285790443,17,7,28,37,280,243
8594,180,3,cover-and-generate,t_order,1,27.702340126,12,6,28,37,258,223
8595,180,3,cover-and-generate,t_order,2,32.8760199547,13,6,28,37,258,211
8596,180,3,cover-and-generate,t_order,3,39.3084449768,14,7,28,37,258,215
8597,180,3,cover-and-generate,t_order,4,32.7348351479,12,6,28,37,258,214
8598,180,3,cover-and-generate,t_order,5,37.1856079102,13,6,28,37,258,211
8599,180,3,cover-and-generate,t+_cover,1,37.8374218941,11,6,28,37,257,231
8600,180,3,cover-and-generate,t+_cover,2,57.5948388577,13,6,28,37,257,209
8601,180,3,cover-and-generate,t+_cover,3,42.6259598732,11,6,28,37,257,220
8602,180,3,cover-and-generate,t+_cover,4,50.9842638969,12,6,28,37,257,212
8603,180,3,cover-and-generate,t+_cover,5,77.1834340096,12,6,28,37,257,217
8604,150,4,cover-and-generate,t_cover,1,42.0583310127,14,0,536,777,47,0
8605,150,4,cover-and-generate,t_cover,2,41.8635520935,14,0,536,777,47,0
8606,150,4,cover-and-generate,t*_cover,1,71485.21997,967,0,536,777,3065458,0
